ProductID,SKU,ProductName,Category,Supplier,Warehouse,Quantity,ReorderLevel,UnitCost,SellingPrice,LastRestockDate,Status
2931,SKU-1931,First Aid Kit 1931,Stationery,Global Traders,Warehouse-C,942,45,414.17,740.03,2025-04-19,Active
2932,SKU-1932,Desk Lamp 1932,Food,Global Traders,Warehouse-A,262,70,284.31,461.17,2026-03-08,Active
2933,SKU-1933,Jacket 1933,Medical,SafeWear,Warehouse-D,808,56,323.9,614.05,2025-05-10,Active
2934,SKU-1934,Coffee Beans 1934,Clothing,FurniCo,Warehouse-D,714,63,285.3,512.46,2026-04-04,Active
2935,SKU-1935,Wireless Mouse 1935,Electronics,FurniCo,Warehouse-A,880,31,230.78,554.56,2025-11-28,Active
2936,SKU-1936,Safety Gloves 1936,Tools,SafeWear,Warehouse-D,264,67,275.57,649.19,2025-04-11,Active
2937,SKU-1937,Jacket 1937,Medical,Global Traders,Warehouse-D,824,20,97.96,198.44,2025-01-09,Active
2938,SKU-1938,USB Hub 1938,Medical,PaperPlus,Warehouse-D,59,86,234.43,437.37,2025-11-14,Low Stock
2939,SKU-1939,USB Hub 1939,Food,HealthSupply,Warehouse-A,23,75,315.19,538.87,2025-09-01,Low Stock
2940,SKU-1940,Safety Gloves 1940,Food,TechSource,Warehouse-C,874,65,29.76,63.7,2025-10-10,Active
2941,SKU-1941,Coffee Beans 1941,Electronics,PaperPlus,Warehouse-B,862,47,294.47,628.32,2026-05-19,Active
2942,SKU-1942,Safety Gloves 1942,Automotive,FurniCo,Warehouse-B,917,13,227.83,398.72,2025-06-17,Active
2943,SKU-1943,Monitor 1943,Stationery,Global Traders,Warehouse-D,787,43,304.91,750.66,2025-07-17,Active
2944,SKU-1944,Wireless Mouse 1944,Medical,SafeWear,Warehouse-B,273,24,239.97,335.05,2025-07-19,Active
2945,SKU-1945,Printer Paper 1945,Tools,PaperPlus,Warehouse-C,211,70,269.11,411.58,2026-03-03,Active
2946,SKU-1946,First Aid Kit 1946,Clothing,HealthSupply,Warehouse-D,683,98,427.63,855.37,2025-02-04,Active
2947,SKU-1947,First Aid Kit 1947,Furniture,AutoParts Ltd,Warehouse-E,26,58,126.62,198.25,2025-03-13,Low Stock
2948,SKU-1948,Tool Box 1948,Food,AutoParts Ltd,Warehouse-D,641,74,9.21,20.27,2025-07-10,Active
2949,SKU-1949,Tool Box 1949,Automotive,BuildPro,Warehouse-E,140,38,181.34,430.45,2025-04-15,Active
2950,SKU-1950,Medical Mask 1950,Tools,FurniCo,Warehouse-B,148,69,112.38,152.2,2026-03-20,Active
2951,SKU-1951,Coffee Beans 1951,Food,BuildPro,Warehouse-D,353,70,324.8,551.43,2025-03-02,Active
2952,SKU-1952,Monitor 1952,Clothing,SafeWear,Warehouse-A,653,68,337.65,472.1,2025-03-11,Active
2953,SKU-1953,Printer Paper 1953,Food,SafeWear,Warehouse-A,701,80,269.15,348.72,2026-03-15,Active
2954,SKU-1954,Car Battery 1954,Tools,PaperPlus,Warehouse-A,275,13,44.44,90.29,2025-04-23,Active
2955,SKU-1955,Hammer 1955,Medical,AutoParts Ltd,Warehouse-A,944,50,253.35,619.05,2025-10-10,Active
2956,SKU-1956,Monitor 1956,Automotive,SafeWear,Warehouse-B,864,20,383.11,863.68,2026-03-31,Active
2957,SKU-1957,Desk Lamp 1957,Electronics,Global Traders,Warehouse-C,559,14,89.8,182.16,2026-01-07,Active
2958,SKU-1958,Notebook 1958,Food,BuildPro,Warehouse-C,48,20,14.27,31.6,2025-11-08,Active
2959,SKU-1959,Wireless Mouse 1959,Medical,AutoParts Ltd,Warehouse-E,83,98,198.46,413.83,2025-04-03,Low Stock
2960,SKU-1960,Speaker 1960,Medical,PaperPlus,Warehouse-C,803,38,68.69,100.63,2025-09-06,Active
2961,SKU-1961,Mechanical Keyboard 1961,Electronics,FurniCo,Warehouse-A,842,71,295.19,598.75,2025-02-13,Active
2962,SKU-1962,Office Chair 1962,Medical,HealthSupply,Warehouse-A,505,82,214.34,381.93,2026-03-02,Active
2963,SKU-1963,Printer Paper 1963,Furniture,FurniCo,Warehouse-B,292,75,151.63,243.85,2025-10-20,Active
2964,SKU-1964,Hammer 1964,Electronics,TechSource,Warehouse-A,937,90,388.29,599.63,2026-05-01,Active
2965,SKU-1965,Headphones 1965,Stationery,BuildPro,Warehouse-A,881,87,279.96,441.63,2025-06-14,Active
2966,SKU-1966,Speaker 1966,Automotive,Global Traders,Warehouse-A,744,49,245.16,604.11,2025-07-07,Active
2967,SKU-1967,Coffee Beans 1967,Clothing,PaperPlus,Warehouse-E,227,73,195.06,311.79,2026-04-15,Active
2968,SKU-1968,Mechanical Keyboard 1968,Clothing,SafeWear,Warehouse-A,458,89,434.0,720.11,2025-01-01,Active
2969,SKU-1969,Coffee Beans 1969,Furniture,TechSource,Warehouse-D,264,50,270.74,528.6,2025-04-12,Active
2970,SKU-1970,Jacket 1970,Food,AutoParts Ltd,Warehouse-D,802,47,366.56,830.34,2025-08-11,Active
2971,SKU-1971,Desk Lamp 1971,Electronics,TechSource,Warehouse-E,736,79,318.33,652.17,2025-07-26,Active
2972,SKU-1972,Wireless Mouse 1972,Automotive,AutoParts Ltd,Warehouse-E,386,58,58.97,98.68,2025-05-07,Active
2973,SKU-1973,Coffee Beans 1973,Food,SafeWear,Warehouse-D,889,62,152.24,302.47,2026-04-03,Active
2974,SKU-1974,Safety Gloves 1974,Stationery,FurniCo,Warehouse-A,219,80,390.49,863.89,2026-03-05,Active
2975,SKU-1975,Office Chair 1975,Tools,HealthSupply,Warehouse-A,709,40,466.0,1103.29,2025-02-03,Active
2976,SKU-1976,Coffee Beans 1976,Automotive,TechSource,Warehouse-C,264,55,162.19,405.01,2025-06-13,Active
2977,SKU-1977,Notebook 1977,Automotive,PaperPlus,Warehouse-B,850,53,78.5,186.88,2026-04-12,Active
2978,SKU-1978,First Aid Kit 1978,Stationery,AutoParts Ltd,Warehouse-B,490,64,377.33,621.35,2025-03-19,Active
2979,SKU-1979,Mechanical Keyboard 1979,Automotive,BuildPro,Warehouse-B,872,46,250.12,397.29,2025-09-11,Active
2980,SKU-1980,Office Chair 1980,Tools,Global Traders,Warehouse-E,320,49,481.41,687.91,2025-04-23,Active
2981,SKU-1981,USB Hub 1981,Food,BuildPro,Warehouse-C,41,20,140.95,198.1,2026-04-25,Active
2982,SKU-1982,Medical Mask 1982,Food,TechSource,Warehouse-E,942,56,365.92,875.8,2025-09-06,Active
2983,SKU-1983,First Aid Kit 1983,Stationery,FurniCo,Warehouse-A,758,69,400.16,729.92,2025-01-09,Active
2984,SKU-1984,Hammer 1984,Tools,TechSource,Warehouse-E,359,80,134.32,286.75,2025-01-05,Active
2985,SKU-1985,First Aid Kit 1985,Stationery,HealthSupply,Warehouse-B,462,92,288.87,580.72,2026-01-15,Active
2986,SKU-1986,Hammer 1986,Medical,AutoParts Ltd,Warehouse-C,489,68,272.56,478.17,2026-01-25,Active
2987,SKU-1987,Jacket 1987,Stationery,TechSource,Warehouse-D,911,91,462.89,818.53,2025-08-12,Active
2988,SKU-1988,Jacket 1988,Medical,AutoParts Ltd,Warehouse-B,561,43,25.86,56.84,2026-03-17,Active
2989,SKU-1989,Mechanical Keyboard 1989,Electronics,FurniCo,Warehouse-B,65,43,440.41,717.6,2025-05-10,Active
2990,SKU-1990,Desk Lamp 1990,Tools,Global Traders,Warehouse-D,989,38,70.35,149.14,2026-02-26,Active
2991,SKU-1991,Speaker 1991,Automotive,FurniCo,Warehouse-D,921,24,353.66,823.73,2025-01-06,Active
2992,SKU-1992,Coffee Beans 1992,Tools,PaperPlus,Warehouse-A,546,39,220.19,353.92,2025-10-05,Active
2993,SKU-1993,Jacket 1993,Stationery,HealthSupply,Warehouse-A,797,11,471.73,699.86,2025-01-07,Active
2994,SKU-1994,Monitor 1994,Stationery,FurniCo,Warehouse-E,42,88,150.42,365.14,2025-08-14,Low Stock
2995,SKU-1995,Speaker 1995,Food,HealthSupply,Warehouse-D,132,28,304.04,519.3,2025-12-21,Active
2996,SKU-1996,Headphones 1996,Stationery,AutoParts Ltd,Warehouse-A,236,46,156.62,340.28,2025-05-02,Active
2997,SKU-1997,Coffee Beans 1997,Automotive,AutoParts Ltd,Warehouse-A,207,62,120.85,226.59,2025-07-23,Active
2998,SKU-1998,Car Battery 1998,Medical,Global Traders,Warehouse-A,638,49,379.31,771.54,2026-02-08,Active
2999,SKU-1999,Wireless Mouse 1999,Electronics,FurniCo,Warehouse-D,372,66,3.31,6.98,2025-11-17,Active
3000,SKU-2000,Hammer 2000,Medical,HealthSupply,Warehouse-B,389,94,362.5,882.33,2025-12-09,Active
3001,SKU-2001,Car Battery 2001,Stationery,TechSource,Warehouse-C,436,76,173.05,367.63,2025-11-25,Active
3002,SKU-2002,Mechanical Keyboard 2002,Tools,HealthSupply,Warehouse-A,142,88,491.16,1191.94,2026-01-23,Active
3003,SKU-2003,Mechanical Keyboard 2003,Tools,FurniCo,Warehouse-B,545,67,238.83,326.78,2026-02-25,Active
3004,SKU-2004,Speaker 2004,Automotive,PaperPlus,Warehouse-A,21,43,65.13,149.92,2026-03-15,Low Stock
3005,SKU-2005,Hammer 2005,Food,HealthSupply,Warehouse-B,765,25,45.8,107.55,2026-03-11,Active
3006,SKU-2006,Monitor 2006,Electronics,Global Traders,Warehouse-C,77,71,180.92,317.37,2025-01-05,Active
3007,SKU-2007,Hammer 2007,Automotive,HealthSupply,Warehouse-C,962,83,395.96,935.61,2025-05-16,Active
3008,SKU-2008,Printer Paper 2008,Automotive,SafeWear,Warehouse-B,786,89,362.14,530.1,2025-04-08,Active
3009,SKU-2009,USB Hub 2009,Automotive,Global Traders,Warehouse-E,816,65,115.3,144.09,2025-06-22,Active
3010,SKU-2010,Printer Paper 2010,Medical,FurniCo,Warehouse-B,645,47,174.93,386.91,2026-01-11,Active
3011,SKU-2011,Desk Lamp 2011,Stationery,AutoParts Ltd,Warehouse-A,712,63,125.81,211.44,2025-08-28,Active
3012,SKU-2012,Safety Gloves 2012,Tools,FurniCo,Warehouse-B,234,68,248.96,340.72,2025-07-04,Active
3013,SKU-2013,Desk Lamp 2013,Furniture,AutoParts Ltd,Warehouse-C,131,51,434.46,945.27,2025-12-28,Active
3014,SKU-2014,Medical Mask 2014,Tools,SafeWear,Warehouse-B,738,57,417.8,755.48,2026-01-31,Active
3015,SKU-2015,Office Chair 2015,Tools,AutoParts Ltd,Warehouse-E,138,86,37.87,49.08,2025-08-20,Active
3016,SKU-2016,Notebook 2016,Electronics,FurniCo,Warehouse-D,199,49,27.19,36.98,2026-04-11,Active
3017,SKU-2017,Car Battery 2017,Furniture,TechSource,Warehouse-B,165,51,99.74,156.79,2026-05-29,Active
3018,SKU-2018,Monitor 2018,Clothing,TechSource,Warehouse-C,693,83,368.62,513.91,2025-05-20,Active
3019,SKU-2019,Tool Box 2019,Clothing,TechSource,Warehouse-D,880,16,66.67,88.25,2025-12-10,Active
3020,SKU-2020,Hammer 2020,Tools,BuildPro,Warehouse-D,30,22,373.58,688.96,2026-01-23,Active
3021,SKU-2021,Desk Lamp 2021,Food,TechSource,Warehouse-C,908,98,406.61,1005.09,2026-04-23,Active
3022,SKU-2022,USB Hub 2022,Electronics,FurniCo,Warehouse-B,179,64,437.13,607.85,2025-06-20,Active
3023,SKU-2023,Printer Paper 2023,Food,HealthSupply,Warehouse-B,398,29,106.54,172.68,2025-01-21,Active
3024,SKU-2024,Printer Paper 2024,Clothing,SafeWear,Warehouse-E,534,67,337.55,415.09,2025-10-30,Active
3025,SKU-2025,Tool Box 2025,Clothing,TechSource,Warehouse-B,907,36,479.44,768.57,2025-09-02,Active
3026,SKU-2026,Headphones 2026,Tools,BuildPro,Warehouse-D,387,35,384.04,677.64,2026-02-19,Active
3027,SKU-2027,Car Battery 2027,Automotive,PaperPlus,Warehouse-D,333,87,361.33,674.89,2025-12-14,Active
3028,SKU-2028,Speaker 2028,Tools,BuildPro,Warehouse-E,190,75,384.1,645.1,2026-02-14,Active
3029,SKU-2029,USB Hub 2029,Furniture,TechSource,Warehouse-A,654,14,82.34,104.78,2025-05-24,Active
3030,SKU-2030,Speaker 2030,Food,SafeWear,Warehouse-C,687,68,425.68,562.02,2026-03-16,Active
3031,SKU-2031,Printer Paper 2031,Medical,AutoParts Ltd,Warehouse-A,694,49,333.27,441.47,2026-04-25,Active
3032,SKU-2032,Office Chair 2032,Food,PaperPlus,Warehouse-B,641,40,335.97,824.62,2025-11-14,Active
3033,SKU-2033,Safety Gloves 2033,Clothing,TechSource,Warehouse-C,583,60,473.57,670.48,2025-05-25,Active
3034,SKU-2034,Hammer 2034,Medical,BuildPro,Warehouse-B,517,90,124.43,171.14,2026-03-21,Active
3035,SKU-2035,Hammer 2035,Furniture,Global Traders,Warehouse-C,164,29,441.19,930.6,2025-03-23,Active
3036,SKU-2036,Monitor 2036,Medical,FurniCo,Warehouse-E,991,18,380.68,641.34,2026-05-19,Active
3037,SKU-2037,USB Hub 2037,Stationery,TechSource,Warehouse-C,819,31,230.08,328.62,2025-12-13,Active
3038,SKU-2038,USB Hub 2038,Food,AutoParts Ltd,Warehouse-D,628,59,238.05,516.5,2026-03-24,Active
3039,SKU-2039,Hammer 2039,Furniture,FurniCo,Warehouse-C,315,21,122.42,246.84,2025-08-22,Active
3040,SKU-2040,First Aid Kit 2040,Medical,TechSource,Warehouse-D,889,77,378.98,554.72,2025-11-02,Active
3041,SKU-2041,Hammer 2041,Food,Global Traders,Warehouse-A,550,65,445.25,897.34,2025-02-09,Active
3042,SKU-2042,Car Battery 2042,Automotive,AutoParts Ltd,Warehouse-B,899,67,86.86,108.76,2025-08-14,Active
3043,SKU-2043,Jacket 2043,Food,BuildPro,Warehouse-C,389,56,464.26,833.69,2026-02-25,Active
3044,SKU-2044,Wireless Mouse 2044,Medical,TechSource,Warehouse-E,786,42,43.54,102.72,2025-02-13,Active
3045,SKU-2045,Monitor 2045,Automotive,BuildPro,Warehouse-B,77,98,286.41,399.76,2026-02-27,Low Stock
3046,SKU-2046,Mechanical Keyboard 2046,Tools,HealthSupply,Warehouse-B,890,90,114.99,143.05,2025-11-11,Active
3047,SKU-2047,Desk Lamp 2047,Automotive,TechSource,Warehouse-C,692,51,26.79,57.47,2025-08-13,Active
3048,SKU-2048,USB Hub 2048,Automotive,FurniCo,Warehouse-A,522,12,395.25,553.59,2025-02-19,Active
3049,SKU-2049,Monitor 2049,Food,TechSource,Warehouse-E,432,91,242.4,543.97,2025-09-23,Active
3050,SKU-2050,Jacket 2050,Electronics,HealthSupply,Warehouse-B,37,17,245.25,559.14,2026-03-12,Active
3051,SKU-2051,Tool Box 2051,Stationery,AutoParts Ltd,Warehouse-C,923,58,316.19,653.5,2025-12-15,Active
3052,SKU-2052,Coffee Beans 2052,Medical,BuildPro,Warehouse-A,833,38,108.43,213.53,2025-05-15,Active
3053,SKU-2053,First Aid Kit 2053,Food,PaperPlus,Warehouse-D,624,19,273.94,407.27,2025-03-12,Active
3054,SKU-2054,Medical Mask 2054,Stationery,PaperPlus,Warehouse-C,177,57,268.32,328.58,2026-05-05,Active
3055,SKU-2055,Tool Box 2055,Clothing,TechSource,Warehouse-E,258,62,50.27,109.27,2025-07-15,Active
3056,SKU-2056,Desk Lamp 2056,Automotive,Global Traders,Warehouse-A,899,61,307.21,508.13,2025-01-22,Active
3057,SKU-2057,Safety Gloves 2057,Food,Global Traders,Warehouse-D,628,26,402.8,706.17,2025-09-05,Active
3058,SKU-2058,Mechanical Keyboard 2058,Clothing,AutoParts Ltd,Warehouse-C,865,28,485.11,696.49,2025-09-01,Active
3059,SKU-2059,Office Chair 2059,Electronics,BuildPro,Warehouse-C,845,50,120.76,256.52,2025-07-30,Active
3060,SKU-2060,Desk Lamp 2060,Clothing,PaperPlus,Warehouse-E,639,24,222.27,526.55,2025-08-15,Active
3061,SKU-2061,Coffee Beans 2061,Food,BuildPro,Warehouse-E,482,41,202.07,389.26,2025-09-15,Active
3062,SKU-2062,Wireless Mouse 2062,Furniture,BuildPro,Warehouse-B,119,76,300.68,531.99,2026-02-27,Active
3063,SKU-2063,Coffee Beans 2063,Electronics,Global Traders,Warehouse-C,200,76,258.84,423.59,2025-01-02,Active
3064,SKU-2064,Car Battery 2064,Automotive,PaperPlus,Warehouse-C,133,65,170.59,350.96,2025-09-28,Active
3065,SKU-2065,Printer Paper 2065,Electronics,FurniCo,Warehouse-B,731,37,262.11,336.22,2025-02-03,Active
3066,SKU-2066,Hammer 2066,Tools,FurniCo,Warehouse-A,863,74,406.1,763.55,2025-03-21,Active
3067,SKU-2067,Safety Gloves 2067,Clothing,BuildPro,Warehouse-A,893,28,51.73,97.68,2025-04-26,Active
3068,SKU-2068,Coffee Beans 2068,Clothing,Global Traders,Warehouse-E,290,82,343.59,545.37,2025-04-09,Active
3069,SKU-2069,Notebook 2069,Tools,Global Traders,Warehouse-C,976,84,316.38,713.78,2026-01-09,Active
3070,SKU-2070,Medical Mask 2070,Electronics,BuildPro,Warehouse-B,573,13,2.89,6.98,2025-01-30,Active
3071,SKU-2071,Coffee Beans 2071,Furniture,AutoParts Ltd,Warehouse-C,157,18,372.15,791.66,2025-02-22,Active
3072,SKU-2072,Monitor 2072,Automotive,SafeWear,Warehouse-A,613,29,196.85,451.66,2025-04-27,Active
3073,SKU-2073,USB Hub 2073,Food,SafeWear,Warehouse-D,632,32,41.73,71.74,2026-03-06,Active
3074,SKU-2074,First Aid Kit 2074,Stationery,Global Traders,Warehouse-D,98,100,110.64,230.68,2025-12-18,Low Stock
3075,SKU-2075,Desk Lamp 2075,Food,PaperPlus,Warehouse-D,6,96,221.88,411.98,2025-04-23,Low Stock
3076,SKU-2076,Monitor 2076,Electronics,FurniCo,Warehouse-D,695,28,497.57,1035.9,2025-05-28,Active
3077,SKU-2077,Coffee Beans 2077,Medical,SafeWear,Warehouse-D,835,93,451.0,671.77,2026-03-26,Active
3078,SKU-2078,Speaker 2078,Electronics,FurniCo,Warehouse-D,38,13,298.48,378.35,2025-06-08,Active
3079,SKU-2079,Office Chair 2079,Furniture,HealthSupply,Warehouse-C,185,23,201.07,311.12,2025-01-07,Active
3080,SKU-2080,USB Hub 2080,Automotive,TechSource,Warehouse-C,10,36,80.11,135.99,2025-12-04,Low Stock
3081,SKU-2081,Car Battery 2081,Food,HealthSupply,Warehouse-A,402,70,391.69,546.9,2026-03-11,Active
3082,SKU-2082,Headphones 2082,Medical,PaperPlus,Warehouse-E,261,100,248.57,523.07,2025-02-27,Active
3083,SKU-2083,Safety Gloves 2083,Clothing,Global Traders,Warehouse-E,749,51,459.49,1095.06,2025-03-10,Active
3084,SKU-2084,Hammer 2084,Electronics,BuildPro,Warehouse-C,290,78,387.11,713.38,2025-11-01,Active
3085,SKU-2085,Printer Paper 2085,Stationery,TechSource,Warehouse-B,554,23,42.3,87.72,2025-11-13,Active
3086,SKU-2086,Coffee Beans 2086,Electronics,TechSource,Warehouse-B,319,42,239.79,575.91,2025-01-08,Active
3087,SKU-2087,Jacket 2087,Automotive,SafeWear,Warehouse-B,833,84,385.88,514.95,2025-11-25,Active
3088,SKU-2088,USB Hub 2088,Automotive,PaperPlus,Warehouse-C,938,44,313.47,570.06,2026-06-01,Active
3089,SKU-2089,Headphones 2089,Medical,HealthSupply,Warehouse-C,544,51,148.12,345.73,2025-07-09,Active
3090,SKU-2090,Coffee Beans 2090,Stationery,FurniCo,Warehouse-E,993,50,435.71,983.8,2026-05-14,Active
3091,SKU-2091,Jacket 2091,Electronics,TechSource,Warehouse-C,550,42,174.09,284.15,2026-02-14,Active
3092,SKU-2092,Speaker 2092,Stationery,BuildPro,Warehouse-B,211,34,15.98,23.73,2025-07-15,Active
3093,SKU-2093,Printer Paper 2093,Food,FurniCo,Warehouse-B,739,52,32.59,79.34,2025-07-03,Active
3094,SKU-2094,Monitor 2094,Food,TechSource,Warehouse-C,129,71,82.21,123.1,2025-08-25,Active
3095,SKU-2095,Notebook 2095,Tools,TechSource,Warehouse-A,762,70,400.72,706.45,2025-04-20,Active
3096,SKU-2096,Office Chair 2096,Food,SafeWear,Warehouse-C,0,42,208.17,365.47,2026-03-09,Out of Stock
3097,SKU-2097,Office Chair 2097,Automotive,AutoParts Ltd,Warehouse-D,151,60,235.05,492.32,2025-03-05,Active
3098,SKU-2098,Monitor 2098,Tools,TechSource,Warehouse-C,633,75,271.46,493.35,2025-12-27,Active
3099,SKU-2099,Hammer 2099,Automotive,AutoParts Ltd,Warehouse-B,179,71,496.85,1217.4,2025-07-18,Active
3100,SKU-2100,Mechanical Keyboard 2100,Medical,TechSource,Warehouse-C,306,68,432.66,882.41,2025-04-21,Active
3101,SKU-2101,Safety Gloves 2101,Furniture,TechSource,Warehouse-B,92,72,432.12,934.26,2026-03-22,Active
3102,SKU-2102,Wireless Mouse 2102,Food,Global Traders,Warehouse-E,40,55,21.78,46.99,2025-10-21,Low Stock
3103,SKU-2103,Coffee Beans 2103,Medical,TechSource,Warehouse-E,801,86,487.27,697.91,2025-10-24,Active
3104,SKU-2104,Car Battery 2104,Automotive,AutoParts Ltd,Warehouse-B,128,37,44.67,107.78,2025-05-22,Active
3105,SKU-2105,Speaker 2105,Automotive,TechSource,Warehouse-D,445,15,67.36,129.62,2026-04-03,Active
3106,SKU-2106,Headphones 2106,Medical,FurniCo,Warehouse-B,230,85,200.34,265.45,2025-01-01,Active
3107,SKU-2107,Hammer 2107,Electronics,FurniCo,Warehouse-C,552,59,25.73,46.78,2025-08-26,Active
3108,SKU-2108,First Aid Kit 2108,Medical,TechSource,Warehouse-E,893,70,298.02,462.96,2025-12-09,Active
3109,SKU-2109,USB Hub 2109,Medical,FurniCo,Warehouse-D,413,62,1.42,3.5,2025-11-13,Active
3110,SKU-2110,Safety Gloves 2110,Medical,HealthSupply,Warehouse-C,41,87,397.81,610.54,2025-03-14,Low Stock
3111,SKU-2111,Jacket 2111,Food,BuildPro,Warehouse-D,801,11,426.07,628.15,2025-12-28,Active
3112,SKU-2112,Desk Lamp 2112,Medical,PaperPlus,Warehouse-D,682,69,199.55,496.12,2025-01-04,Active
3113,SKU-2113,Wireless Mouse 2113,Tools,Global Traders,Warehouse-C,331,89,451.32,988.49,2026-02-02,Active
3114,SKU-2114,Tool Box 2114,Electronics,BuildPro,Warehouse-D,962,13,338.2,425.08,2025-06-02,Active
3115,SKU-2115,Tool Box 2115,Electronics,AutoParts Ltd,Warehouse-D,70,30,131.63,323.16,2025-03-04,Active
3116,SKU-2116,Wireless Mouse 2116,Stationery,PaperPlus,Warehouse-A,106,22,255.41,520.92,2025-06-28,Active
3117,SKU-2117,Headphones 2117,Furniture,AutoParts Ltd,Warehouse-E,129,99,379.92,481.78,2026-02-11,Active
3118,SKU-2118,First Aid Kit 2118,Electronics,FurniCo,Warehouse-C,21,75,43.73,60.22,2026-02-05,Low Stock
3119,SKU-2119,Wireless Mouse 2119,Clothing,AutoParts Ltd,Warehouse-B,141,12,197.17,281.99,2025-05-11,Active
3120,SKU-2120,Desk Lamp 2120,Tools,BuildPro,Warehouse-E,775,40,347.92,674.11,2025-12-05,Active
3121,SKU-2121,Car Battery 2121,Stationery,PaperPlus,Warehouse-D,503,67,198.34,379.06,2026-01-21,Active
3122,SKU-2122,Printer Paper 2122,Furniture,TechSource,Warehouse-E,923,55,424.91,776.95,2026-04-22,Active
3123,SKU-2123,Hammer 2123,Stationery,AutoParts Ltd,Warehouse-C,652,32,192.24,276.19,2025-01-21,Active
3124,SKU-2124,Coffee Beans 2124,Medical,HealthSupply,Warehouse-E,266,86,137.66,318.26,2026-03-09,Active
3125,SKU-2125,Headphones 2125,Medical,HealthSupply,Warehouse-E,7,100,48.37,71.24,2026-01-26,Low Stock
3126,SKU-2126,Monitor 2126,Medical,Global Traders,Warehouse-E,779,81,368.61,599.97,2026-05-07,Active
3127,SKU-2127,Car Battery 2127,Food,BuildPro,Warehouse-D,566,92,171.44,299.03,2025-11-30,Active
3128,SKU-2128,Headphones 2128,Automotive,HealthSupply,Warehouse-C,251,74,38.84,90.17,2026-04-17,Active
3129,SKU-2129,Hammer 2129,Food,AutoParts Ltd,Warehouse-A,672,83,173.7,241.0,2025-04-15,Active
3130,SKU-2130,Mechanical Keyboard 2130,Stationery,PaperPlus,Warehouse-E,647,53,92.11,166.16,2025-03-22,Active
3131,SKU-2131,Office Chair 2131,Stationery,SafeWear,Warehouse-B,82,29,245.4,595.17,2025-09-02,Active
3132,SKU-2132,Desk Lamp 2132,Clothing,SafeWear,Warehouse-C,240,97,456.83,824.64,2025-07-13,Active
3133,SKU-2133,Car Battery 2133,Tools,SafeWear,Warehouse-E,106,56,353.07,609.36,2025-05-23,Active
3134,SKU-2134,Car Battery 2134,Tools,PaperPlus,Warehouse-D,289,43,289.67,668.95,2025-06-10,Active
3135,SKU-2135,First Aid Kit 2135,Stationery,AutoParts Ltd,Warehouse-C,418,23,324.64,644.27,2025-01-06,Active
3136,SKU-2136,Coffee Beans 2136,Furniture,TechSource,Warehouse-B,234,29,131.45,258.27,2025-02-19,Active
3137,SKU-2137,Wireless Mouse 2137,Medical,SafeWear,Warehouse-B,955,97,379.86,725.35,2026-03-10,Active
3138,SKU-2138,Medical Mask 2138,Medical,Global Traders,Warehouse-C,530,95,47.49,76.86,2025-02-11,Active
3139,SKU-2139,First Aid Kit 2139,Electronics,TechSource,Warehouse-A,370,87,222.98,446.0,2025-04-15,Active
3140,SKU-2140,Jacket 2140,Medical,BuildPro,Warehouse-E,455,97,73.93,129.93,2025-01-24,Active
3141,SKU-2141,Medical Mask 2141,Furniture,HealthSupply,Warehouse-A,914,24,329.77,491.93,2025-10-18,Active
3142,SKU-2142,Mechanical Keyboard 2142,Electronics,PaperPlus,Warehouse-D,667,31,451.42,974.43,2026-03-28,Active
3143,SKU-2143,Car Battery 2143,Tools,Global Traders,Warehouse-A,215,63,321.93,613.88,2025-07-16,Active
3144,SKU-2144,Wireless Mouse 2144,Electronics,AutoParts Ltd,Warehouse-D,406,84,248.7,561.29,2025-01-01,Active
3145,SKU-2145,First Aid Kit 2145,Furniture,Global Traders,Warehouse-D,326,59,171.23,399.93,2026-05-26,Active
3146,SKU-2146,Speaker 2146,Clothing,HealthSupply,Warehouse-A,837,31,8.99,15.14,2026-01-25,Active
3147,SKU-2147,Tool Box 2147,Stationery,TechSource,Warehouse-D,981,97,266.3,440.71,2026-05-02,Active
3148,SKU-2148,Tool Box 2148,Automotive,TechSource,Warehouse-D,103,66,413.9,818.19,2025-10-27,Active
3149,SKU-2149,Safety Gloves 2149,Clothing,PaperPlus,Warehouse-C,870,66,223.59,344.45,2025-05-24,Active
3150,SKU-2150,Speaker 2150,Furniture,HealthSupply,Warehouse-D,144,99,87.88,183.61,2025-01-16,Active
3151,SKU-2151,Coffee Beans 2151,Automotive,SafeWear,Warehouse-B,572,48,399.22,517.69,2025-08-13,Active
3152,SKU-2152,USB Hub 2152,Electronics,PaperPlus,Warehouse-C,973,26,397.43,788.86,2025-08-10,Active
3153,SKU-2153,Monitor 2153,Electronics,Global Traders,Warehouse-C,14,96,149.6,298.66,2026-04-06,Low Stock
3154,SKU-2154,Tool Box 2154,Clothing,HealthSupply,Warehouse-E,736,14,133.29,180.03,2026-01-02,Active
3155,SKU-2155,Desk Lamp 2155,Clothing,FurniCo,Warehouse-E,807,79,208.23,463.31,2025-03-06,Active
3156,SKU-2156,Wireless Mouse 2156,Food,FurniCo,Warehouse-B,545,16,191.34,403.47,2025-02-05,Active
3157,SKU-2157,Mechanical Keyboard 2157,Furniture,Global Traders,Warehouse-B,564,46,478.73,750.46,2025-10-10,Active
3158,SKU-2158,Tool Box 2158,Stationery,BuildPro,Warehouse-E,574,43,18.71,28.52,2025-11-02,Active
