ProductID,SKU,ProductName,Category,Supplier,Warehouse,Quantity,ReorderLevel,UnitCost,SellingPrice,LastRestockDate,Status
1232,SKU-0232,Jacket 232,Clothing,PaperPlus,Warehouse-D,333,94,471.01,910.48,2025-10-19,Active
1233,SKU-0233,Monitor 233,Food,BuildPro,Warehouse-A,374,35,366.48,620.78,2026-04-18,Active
1234,SKU-0234,Wireless Mouse 234,Food,AutoParts Ltd,Warehouse-D,171,74,18.82,31.67,2026-03-12,Active
1235,SKU-0235,Hammer 235,Stationery,HealthSupply,Warehouse-B,232,39,100.79,148.92,2025-01-22,Active
1236,SKU-0236,Tool Box 236,Stationery,FurniCo,Warehouse-B,305,21,117.48,256.22,2025-11-15,Active
1237,SKU-0237,Notebook 237,Furniture,PaperPlus,Warehouse-E,410,36,479.14,820.36,2026-01-10,Active
1238,SKU-0238,Jacket 238,Stationery,FurniCo,Warehouse-B,190,35,135.81,204.02,2025-10-23,Active
1239,SKU-0239,Monitor 239,Electronics,Global Traders,Warehouse-E,206,97,393.24,711.18,2026-03-07,Active
1240,SKU-0240,Hammer 240,Automotive,SafeWear,Warehouse-E,607,17,96.71,177.97,2026-02-17,Active
1241,SKU-0241,Hammer 241,Electronics,TechSource,Warehouse-C,477,11,119.61,277.09,2026-05-18,Active
1242,SKU-0242,Hammer 242,Automotive,SafeWear,Warehouse-C,742,96,446.51,845.82,2025-11-13,Active
1243,SKU-0243,Hammer 243,Electronics,PaperPlus,Warehouse-A,814,80,40.38,89.87,2025-11-04,Active
1244,SKU-0244,Printer Paper 244,Food,BuildPro,Warehouse-C,922,13,73.4,146.82,2025-04-03,Active
1245,SKU-0245,Coffee Beans 245,Electronics,HealthSupply,Warehouse-E,136,31,52.34,78.79,2026-02-05,Active
1246,SKU-0246,Car Battery 246,Electronics,Global Traders,Warehouse-D,503,32,51.58,116.1,2025-06-30,Active
1247,SKU-0247,Desk Lamp 247,Electronics,SafeWear,Warehouse-A,249,39,370.6,475.02,2025-01-29,Active
1248,SKU-0248,Medical Mask 248,Clothing,HealthSupply,Warehouse-C,253,92,386.94,861.13,2025-02-21,Active
1249,SKU-0249,Office Chair 249,Medical,PaperPlus,Warehouse-A,451,94,322.25,714.84,2025-12-20,Active
1250,SKU-0250,Desk Lamp 250,Stationery,SafeWear,Warehouse-C,747,89,208.34,408.13,2025-02-03,Active
1251,SKU-0251,Hammer 251,Furniture,SafeWear,Warehouse-A,20,22,74.65,115.39,2026-02-10,Low Stock
1252,SKU-0252,Monitor 252,Electronics,FurniCo,Warehouse-E,920,32,262.76,491.56,2025-07-20,Active
1253,SKU-0253,Hammer 253,Stationery,TechSource,Warehouse-D,255,11,217.75,362.41,2026-03-10,Active
1254,SKU-0254,Wireless Mouse 254,Tools,SafeWear,Warehouse-D,256,74,10.83,20.21,2025-08-21,Active
1255,SKU-0255,Hammer 255,Medical,HealthSupply,Warehouse-C,219,18,348.29,707.53,2025-11-14,Active
1256,SKU-0256,First Aid Kit 256,Furniture,SafeWear,Warehouse-C,528,55,181.5,381.28,2025-06-22,Active
1257,SKU-0257,Speaker 257,Automotive,AutoParts Ltd,Warehouse-E,199,49,295.94,528.32,2025-04-19,Active
1258,SKU-0258,Speaker 258,Furniture,BuildPro,Warehouse-C,189,75,231.39,310.43,2026-05-01,Active
1259,SKU-0259,Printer Paper 259,Clothing,PaperPlus,Warehouse-A,271,85,113.93,159.42,2026-03-16,Active
1260,SKU-0260,USB Hub 260,Stationery,AutoParts Ltd,Warehouse-A,676,54,322.4,572.39,2026-03-30,Active
1261,SKU-0261,Hammer 261,Electronics,TechSource,Warehouse-C,567,51,104.57,203.83,2025-09-03,Active
1262,SKU-0262,Car Battery 262,Electronics,HealthSupply,Warehouse-D,259,35,377.58,831.62,2025-02-19,Active
1263,SKU-0263,Medical Mask 263,Tools,SafeWear,Warehouse-A,555,69,457.91,851.05,2025-01-25,Active
1264,SKU-0264,Printer Paper 264,Electronics,SafeWear,Warehouse-A,641,32,424.07,778.18,2026-05-31,Active
1265,SKU-0265,First Aid Kit 265,Food,Global Traders,Warehouse-C,181,57,45.24,70.07,2025-04-18,Active
1266,SKU-0266,Headphones 266,Electronics,TechSource,Warehouse-A,88,49,473.16,577.29,2025-04-23,Active
1267,SKU-0267,Desk Lamp 267,Medical,PaperPlus,Warehouse-E,259,68,414.97,725.77,2026-05-19,Active
1268,SKU-0268,Medical Mask 268,Electronics,AutoParts Ltd,Warehouse-D,929,77,65.94,162.95,2026-04-27,Active
1269,SKU-0269,Car Battery 269,Electronics,AutoParts Ltd,Warehouse-D,943,36,115.06,144.57,2025-09-26,Active
1270,SKU-0270,Mechanical Keyboard 270,Clothing,FurniCo,Warehouse-D,978,43,435.51,690.5,2025-01-13,Active
1271,SKU-0271,Desk Lamp 271,Tools,AutoParts Ltd,Warehouse-A,860,36,416.07,579.94,2025-03-16,Active
1272,SKU-0272,Jacket 272,Electronics,FurniCo,Warehouse-C,638,97,78.99,100.4,2025-01-14,Active
1273,SKU-0273,Wireless Mouse 273,Furniture,Global Traders,Warehouse-B,281,30,150.32,236.14,2025-05-23,Active
1274,SKU-0274,Printer Paper 274,Furniture,TechSource,Warehouse-A,292,54,23.96,47.12,2025-04-10,Active
1275,SKU-0275,Mechanical Keyboard 275,Electronics,Global Traders,Warehouse-D,708,42,454.13,1019.91,2025-08-13,Active
1276,SKU-0276,Safety Gloves 276,Food,TechSource,Warehouse-E,564,20,429.19,973.99,2025-12-30,Active
1277,SKU-0277,Notebook 277,Stationery,PaperPlus,Warehouse-C,50,46,343.98,420.34,2026-04-07,Active
1278,SKU-0278,Desk Lamp 278,Automotive,BuildPro,Warehouse-D,813,91,469.42,615.62,2025-03-10,Active
1279,SKU-0279,Desk Lamp 279,Clothing,BuildPro,Warehouse-E,443,94,430.41,924.2,2025-11-26,Active
1280,SKU-0280,First Aid Kit 280,Clothing,AutoParts Ltd,Warehouse-E,907,76,335.35,491.45,2025-04-25,Active
1281,SKU-0281,Medical Mask 281,Automotive,PaperPlus,Warehouse-E,991,46,272.47,647.68,2026-01-11,Active
1282,SKU-0282,Desk Lamp 282,Stationery,HealthSupply,Warehouse-C,717,97,295.74,577.79,2025-12-30,Active
1283,SKU-0283,Safety Gloves 283,Tools,AutoParts Ltd,Warehouse-E,956,47,376.63,700.52,2026-02-21,Active
1284,SKU-0284,Wireless Mouse 284,Automotive,PaperPlus,Warehouse-D,380,11,374.8,613.82,2025-03-12,Active
1285,SKU-0285,First Aid Kit 285,Clothing,Global Traders,Warehouse-B,549,56,271.44,458.45,2026-01-12,Active
1286,SKU-0286,Desk Lamp 286,Food,AutoParts Ltd,Warehouse-B,624,28,493.22,656.86,2025-10-16,Active
1287,SKU-0287,Speaker 287,Automotive,TechSource,Warehouse-A,908,23,348.88,755.08,2025-06-23,Active
1288,SKU-0288,Wireless Mouse 288,Furniture,FurniCo,Warehouse-E,516,27,319.17,514.34,2025-02-07,Active
1289,SKU-0289,Office Chair 289,Medical,HealthSupply,Warehouse-C,587,28,258.52,404.37,2025-06-04,Active
1290,SKU-0290,USB Hub 290,Stationery,FurniCo,Warehouse-A,224,33,252.1,393.12,2025-04-21,Active
1291,SKU-0291,Hammer 291,Automotive,BuildPro,Warehouse-E,811,81,284.24,450.92,2025-08-28,Active
1292,SKU-0292,Medical Mask 292,Stationery,FurniCo,Warehouse-A,39,36,271.1,636.48,2026-03-05,Active
1293,SKU-0293,Coffee Beans 293,Stationery,SafeWear,Warehouse-D,908,71,3.94,8.02,2025-07-02,Active
1294,SKU-0294,First Aid Kit 294,Medical,TechSource,Warehouse-B,906,20,245.35,469.47,2025-10-07,Active
1295,SKU-0295,Medical Mask 295,Clothing,SafeWear,Warehouse-B,596,57,1.01,1.79,2025-08-20,Active
1296,SKU-0296,Medical Mask 296,Clothing,HealthSupply,Warehouse-A,136,79,81.85,138.04,2026-03-20,Active
1297,SKU-0297,Printer Paper 297,Electronics,Global Traders,Warehouse-A,738,22,423.12,1047.37,2026-05-22,Active
1298,SKU-0298,Wireless Mouse 298,Stationery,Global Traders,Warehouse-A,967,14,469.18,853.66,2025-11-23,Active
1299,SKU-0299,Printer Paper 299,Stationery,BuildPro,Warehouse-B,632,50,465.47,621.54,2025-06-03,Active
1300,SKU-0300,Speaker 300,Clothing,TechSource,Warehouse-C,589,81,178.35,327.71,2025-06-18,Active
1301,SKU-0301,Jacket 301,Medical,Global Traders,Warehouse-D,392,22,127.15,202.3,2025-03-25,Active
1302,SKU-0302,USB Hub 302,Electronics,TechSource,Warehouse-E,224,74,286.93,674.41,2025-09-16,Active
1303,SKU-0303,Jacket 303,Clothing,PaperPlus,Warehouse-C,686,37,234.44,494.05,2025-12-01,Active
1304,SKU-0304,Mechanical Keyboard 304,Electronics,FurniCo,Warehouse-A,873,72,112.14,149.1,2025-10-17,Active
1305,SKU-0305,Monitor 305,Food,HealthSupply,Warehouse-D,973,97,495.73,994.32,2025-10-18,Active
1306,SKU-0306,Car Battery 306,Furniture,FurniCo,Warehouse-D,303,60,1.61,2.51,2025-06-16,Active
1307,SKU-0307,Coffee Beans 307,Food,FurniCo,Warehouse-A,243,15,131.39,169.34,2025-02-02,Active
1308,SKU-0308,Headphones 308,Tools,FurniCo,Warehouse-C,100,80,222.36,470.06,2026-05-15,Active
1309,SKU-0309,Speaker 309,Medical,PaperPlus,Warehouse-A,812,67,242.54,355.53,2025-08-13,Active
1310,SKU-0310,Safety Gloves 310,Food,HealthSupply,Warehouse-D,881,28,36.16,89.15,2026-03-08,Active
1311,SKU-0311,Monitor 311,Stationery,BuildPro,Warehouse-D,668,67,60.28,81.79,2026-04-04,Active
1312,SKU-0312,Car Battery 312,Automotive,FurniCo,Warehouse-B,897,39,62.03,105.01,2026-05-28,Active
1313,SKU-0313,Coffee Beans 313,Food,HealthSupply,Warehouse-B,767,56,305.72,631.89,2025-10-06,Active
1314,SKU-0314,Office Chair 314,Electronics,PaperPlus,Warehouse-B,375,14,196.39,318.63,2025-11-13,Active
1315,SKU-0315,Car Battery 315,Food,SafeWear,Warehouse-A,550,45,101.31,152.03,2025-01-19,Active
1316,SKU-0316,Tool Box 316,Furniture,AutoParts Ltd,Warehouse-B,412,62,299.04,464.34,2026-02-12,Active
1317,SKU-0317,Safety Gloves 317,Electronics,AutoParts Ltd,Warehouse-D,589,34,357.25,595.91,2026-05-26,Active
1318,SKU-0318,Jacket 318,Furniture,Global Traders,Warehouse-B,304,76,5.08,11.18,2025-01-01,Active
1319,SKU-0319,USB Hub 319,Tools,Global Traders,Warehouse-E,994,70,17.21,33.62,2026-02-26,Active
1320,SKU-0320,Desk Lamp 320,Clothing,PaperPlus,Warehouse-E,884,80,405.84,882.6,2025-08-21,Active
1321,SKU-0321,Wireless Mouse 321,Furniture,TechSource,Warehouse-C,621,92,450.61,1115.04,2025-05-11,Active
1322,SKU-0322,Mechanical Keyboard 322,Tools,TechSource,Warehouse-C,714,93,399.88,480.42,2025-02-15,Active
1323,SKU-0323,Desk Lamp 323,Furniture,SafeWear,Warehouse-D,630,47,63.86,119.9,2025-06-25,Active
1324,SKU-0324,USB Hub 324,Tools,SafeWear,Warehouse-D,359,15,72.73,139.77,2025-09-06,Active
1325,SKU-0325,Mechanical Keyboard 325,Furniture,Global Traders,Warehouse-E,737,10,309.62,669.58,2025-03-14,Active
1326,SKU-0326,Hammer 326,Clothing,FurniCo,Warehouse-C,587,28,144.6,186.06,2026-01-14,Active
1327,SKU-0327,First Aid Kit 327,Stationery,FurniCo,Warehouse-E,971,29,324.97,573.26,2025-05-13,Active
1328,SKU-0328,Printer Paper 328,Clothing,PaperPlus,Warehouse-A,13,79,261.01,612.38,2025-01-16,Low Stock
1329,SKU-0329,First Aid Kit 329,Stationery,FurniCo,Warehouse-C,555,70,56.69,96.45,2025-09-20,Active
1330,SKU-0330,Medical Mask 330,Medical,AutoParts Ltd,Warehouse-D,190,47,404.2,501.98,2026-02-06,Active
1331,SKU-0331,Car Battery 331,Clothing,HealthSupply,Warehouse-B,229,18,148.59,310.82,2025-08-22,Active
1332,SKU-0332,Jacket 332,Furniture,BuildPro,Warehouse-D,68,17,325.95,439.67,2025-03-27,Active
1333,SKU-0333,Desk Lamp 333,Food,SafeWear,Warehouse-A,493,39,121.57,250.18,2025-04-22,Active
1334,SKU-0334,Monitor 334,Stationery,SafeWear,Warehouse-B,862,16,491.95,705.36,2025-10-20,Active
1335,SKU-0335,Mechanical Keyboard 335,Food,HealthSupply,Warehouse-E,457,64,397.26,966.63,2025-10-24,Active
1336,SKU-0336,Monitor 336,Food,HealthSupply,Warehouse-C,626,59,347.58,657.16,2026-02-12,Active
1337,SKU-0337,Car Battery 337,Food,PaperPlus,Warehouse-C,810,65,468.81,947.71,2025-12-25,Active
1338,SKU-0338,Notebook 338,Medical,FurniCo,Warehouse-D,323,70,483.5,984.7,2025-09-29,Active
1339,SKU-0339,Desk Lamp 339,Electronics,Global Traders,Warehouse-A,229,83,132.77,321.27,2026-03-16,Active
1340,SKU-0340,Headphones 340,Food,Global Traders,Warehouse-B,118,48,398.33,757.95,2026-02-06,Active
1341,SKU-0341,First Aid Kit 341,Medical,SafeWear,Warehouse-E,292,45,479.76,835.34,2025-10-04,Active
1342,SKU-0342,Wireless Mouse 342,Automotive,FurniCo,Warehouse-D,252,67,49.31,77.0,2025-12-07,Active
1343,SKU-0343,Jacket 343,Electronics,PaperPlus,Warehouse-C,283,61,210.0,282.2,2025-10-17,Active
1344,SKU-0344,Headphones 344,Furniture,BuildPro,Warehouse-D,211,20,249.57,534.69,2025-10-20,Active
1345,SKU-0345,Medical Mask 345,Tools,FurniCo,Warehouse-E,843,31,264.99,354.01,2025-02-12,Active
1346,SKU-0346,Desk Lamp 346,Clothing,PaperPlus,Warehouse-E,819,17,124.02,306.45,2025-11-09,Active
1347,SKU-0347,Speaker 347,Automotive,SafeWear,Warehouse-A,963,79,110.78,154.76,2026-05-12,Active
1348,SKU-0348,First Aid Kit 348,Clothing,HealthSupply,Warehouse-B,198,95,57.77,131.51,2025-04-02,Active
1349,SKU-0349,Speaker 349,Furniture,SafeWear,Warehouse-B,64,98,179.29,218.11,2025-09-06,Low Stock
1350,SKU-0350,Wireless Mouse 350,Tools,FurniCo,Warehouse-A,737,51,120.29,235.0,2026-01-06,Active
1351,SKU-0351,Mechanical Keyboard 351,Clothing,TechSource,Warehouse-E,533,74,269.22,484.24,2026-05-04,Active
1352,SKU-0352,Monitor 352,Automotive,TechSource,Warehouse-C,623,77,108.69,251.79,2025-02-22,Active
1353,SKU-0353,Car Battery 353,Medical,HealthSupply,Warehouse-B,944,21,399.44,590.88,2026-02-13,Active
1354,SKU-0354,Notebook 354,Food,PaperPlus,Warehouse-E,562,68,402.68,779.52,2026-02-06,Active
1355,SKU-0355,Printer Paper 355,Tools,BuildPro,Warehouse-E,132,87,410.51,512.28,2026-02-11,Active
1356,SKU-0356,Tool Box 356,Electronics,FurniCo,Warehouse-D,956,56,257.82,367.13,2025-01-23,Active
1357,SKU-0357,Desk Lamp 357,Furniture,AutoParts Ltd,Warehouse-A,137,56,171.21,340.62,2025-02-16,Active
1358,SKU-0358,Medical Mask 358,Furniture,HealthSupply,Warehouse-C,105,63,298.66,532.74,2025-06-19,Active
1359,SKU-0359,First Aid Kit 359,Tools,TechSource,Warehouse-E,704,47,426.27,923.78,2025-10-24,Active
1360,SKU-0360,Jacket 360,Electronics,FurniCo,Warehouse-D,287,66,289.04,469.0,2025-10-01,Active
1361,SKU-0361,Printer Paper 361,Clothing,TechSource,Warehouse-B,100,43,101.31,215.56,2025-04-24,Active
1362,SKU-0362,Desk Lamp 362,Electronics,FurniCo,Warehouse-D,742,86,347.17,855.25,2025-02-11,Active
1363,SKU-0363,Notebook 363,Medical,TechSource,Warehouse-C,207,86,302.88,743.27,2025-10-08,Active
1364,SKU-0364,Coffee Beans 364,Medical,FurniCo,Warehouse-D,234,28,102.92,222.82,2026-03-25,Active
1365,SKU-0365,Car Battery 365,Medical,HealthSupply,Warehouse-D,131,76,220.12,500.57,2025-12-16,Active
1366,SKU-0366,Desk Lamp 366,Electronics,HealthSupply,Warehouse-D,529,33,174.7,325.46,2025-02-04,Active
1367,SKU-0367,Speaker 367,Clothing,HealthSupply,Warehouse-C,256,52,199.18,464.0,2025-08-03,Active
1368,SKU-0368,Desk Lamp 368,Tools,AutoParts Ltd,Warehouse-E,71,83,119.41,236.07,2026-02-05,Low Stock
1369,SKU-0369,USB Hub 369,Furniture,AutoParts Ltd,Warehouse-B,36,58,121.79,290.23,2025-07-29,Low Stock
1370,SKU-0370,Headphones 370,Furniture,Global Traders,Warehouse-C,263,19,336.39,669.21,2025-08-11,Active
1371,SKU-0371,Hammer 371,Stationery,SafeWear,Warehouse-B,447,75,27.35,46.62,2025-04-21,Active
1372,SKU-0372,Headphones 372,Tools,TechSource,Warehouse-B,590,61,468.82,570.02,2025-11-13,Active
1373,SKU-0373,Car Battery 373,Medical,HealthSupply,Warehouse-D,525,87,377.85,748.04,2025-08-21,Active
1374,SKU-0374,Desk Lamp 374,Clothing,PaperPlus,Warehouse-C,47,35,433.66,828.6,2025-01-07,Active
1375,SKU-0375,Headphones 375,Clothing,SafeWear,Warehouse-D,592,12,285.78,711.72,2025-02-03,Active
1376,SKU-0376,Notebook 376,Tools,HealthSupply,Warehouse-E,283,77,365.07,439.75,2025-04-20,Active
1377,SKU-0377,Tool Box 377,Electronics,Global Traders,Warehouse-B,581,37,461.18,977.0,2025-05-10,Active
1378,SKU-0378,Safety Gloves 378,Medical,SafeWear,Warehouse-A,899,34,360.37,739.57,2025-02-03,Active
1379,SKU-0379,Coffee Beans 379,Automotive,Global Traders,Warehouse-D,581,31,25.46,61.74,2025-04-05,Active
1380,SKU-0380,Printer Paper 380,Stationery,TechSource,Warehouse-C,647,99,190.39,317.97,2026-03-27,Active
1381,SKU-0381,Notebook 381,Medical,FurniCo,Warehouse-B,563,90,467.58,688.26,2025-04-17,Active
1382,SKU-0382,Medical Mask 382,Clothing,AutoParts Ltd,Warehouse-D,581,60,164.46,259.97,2026-04-15,Active
1383,SKU-0383,Printer Paper 383,Furniture,BuildPro,Warehouse-B,911,66,158.4,240.44,2026-03-09,Active
1384,SKU-0384,Safety Gloves 384,Tools,SafeWear,Warehouse-C,933,73,495.56,1177.89,2025-08-24,Active
1385,SKU-0385,Car Battery 385,Medical,HealthSupply,Warehouse-A,82,57,350.09,732.03,2025-02-26,Active
1386,SKU-0386,Speaker 386,Food,FurniCo,Warehouse-C,458,20,160.77,261.64,2025-07-30,Active
1387,SKU-0387,Monitor 387,Clothing,AutoParts Ltd,Warehouse-C,501,91,326.83,664.22,2025-04-10,Active
1388,SKU-0388,Notebook 388,Tools,BuildPro,Warehouse-A,995,54,435.29,672.3,2026-01-07,Active
1389,SKU-0389,Coffee Beans 389,Medical,AutoParts Ltd,Warehouse-E,169,16,307.26,705.82,2025-06-18,Active
1390,SKU-0390,Desk Lamp 390,Stationery,PaperPlus,Warehouse-D,428,71,213.7,276.12,2025-05-14,Active
1391,SKU-0391,Monitor 391,Furniture,FurniCo,Warehouse-D,341,89,425.25,626.49,2025-12-17,Active
1392,SKU-0392,Desk Lamp 392,Electronics,Global Traders,Warehouse-B,378,81,238.29,335.96,2025-12-30,Active
1393,SKU-0393,USB Hub 393,Electronics,Global Traders,Warehouse-D,906,68,231.17,408.52,2026-04-15,Active
1394,SKU-0394,Hammer 394,Stationery,BuildPro,Warehouse-D,195,36,38.32,73.52,2025-10-17,Active
1395,SKU-0395,Car Battery 395,Stationery,HealthSupply,Warehouse-C,625,42,369.32,774.6,2026-05-03,Active
1396,SKU-0396,Medical Mask 396,Food,HealthSupply,Warehouse-B,317,81,426.47,637.62,2025-01-14,Active
1397,SKU-0397,Printer Paper 397,Electronics,TechSource,Warehouse-C,738,67,180.74,253.98,2026-02-09,Active
1398,SKU-0398,Notebook 398,Medical,PaperPlus,Warehouse-B,43,52,425.66,1017.57,2025-04-19,Low Stock
1399,SKU-0399,Hammer 399,Automotive,FurniCo,Warehouse-D,21,13,127.18,162.21,2025-03-29,Active
1400,SKU-0400,Wireless Mouse 400,Stationery,SafeWear,Warehouse-A,481,44,76.41,135.02,2025-01-21,Active
1401,SKU-0401,Wireless Mouse 401,Medical,FurniCo,Warehouse-A,726,46,413.26,851.53,2026-02-19,Active
1402,SKU-0402,Wireless Mouse 402,Medical,HealthSupply,Warehouse-C,58,17,453.77,851.29,2026-04-28,Active
1403,SKU-0403,Safety Gloves 403,Medical,SafeWear,Warehouse-B,649,92,165.02,335.91,2025-08-04,Active
1404,SKU-0404,Medical Mask 404,Furniture,Global Traders,Warehouse-E,735,86,454.42,745.64,2025-01-14,Active
1405,SKU-0405,Monitor 405,Tools,TechSource,Warehouse-B,742,41,386.41,737.87,2025-01-17,Active
1406,SKU-0406,Safety Gloves 406,Stationery,SafeWear,Warehouse-D,497,87,257.11,326.93,2025-11-12,Active
1407,SKU-0407,Headphones 407,Stationery,Global Traders,Warehouse-A,317,16,57.92,102.59,2025-03-13,Active
1408,SKU-0408,First Aid Kit 408,Medical,FurniCo,Warehouse-A,193,53,371.3,548.85,2025-06-26,Active
1409,SKU-0409,Safety Gloves 409,Electronics,FurniCo,Warehouse-D,947,23,120.48,189.27,2025-05-02,Active
1410,SKU-0410,Monitor 410,Automotive,FurniCo,Warehouse-E,260,63,182.46,346.13,2026-01-10,Active
1411,SKU-0411,Mechanical Keyboard 411,Clothing,Global Traders,Warehouse-A,732,24,15.01,37.04,2026-04-19,Active
1412,SKU-0412,Hammer 412,Furniture,TechSource,Warehouse-B,844,66,473.04,814.2,2025-03-06,Active
1413,SKU-0413,Mechanical Keyboard 413,Tools,Global Traders,Warehouse-D,862,93,308.78,529.36,2025-11-22,Active
1414,SKU-0414,Tool Box 414,Tools,FurniCo,Warehouse-C,510,23,498.97,686.43,2026-03-12,Active
1415,SKU-0415,Hammer 415,Medical,AutoParts Ltd,Warehouse-A,802,28,118.62,165.85,2026-05-30,Active
1416,SKU-0416,Office Chair 416,Medical,SafeWear,Warehouse-B,124,59,30.49,45.96,2026-05-20,Active
1417,SKU-0417,Office Chair 417,Stationery,TechSource,Warehouse-D,817,67,430.47,623.65,2025-06-22,Active
1418,SKU-0418,Mechanical Keyboard 418,Clothing,AutoParts Ltd,Warehouse-D,220,91,396.21,546.79,2025-10-04,Active
1419,SKU-0419,Coffee Beans 419,Furniture,PaperPlus,Warehouse-A,106,25,489.37,659.83,2026-02-17,Active
1420,SKU-0420,Speaker 420,Tools,FurniCo,Warehouse-D,903,100,101.17,223.36,2025-04-28,Active
1421,SKU-0421,Printer Paper 421,Stationery,PaperPlus,Warehouse-B,311,47,67.56,145.75,2026-03-17,Active
1422,SKU-0422,Notebook 422,Food,SafeWear,Warehouse-E,924,78,102.07,139.84,2025-07-08,Active
1423,SKU-0423,Hammer 423,Clothing,SafeWear,Warehouse-C,615,95,99.81,235.18,2025-10-04,Active
1424,SKU-0424,First Aid Kit 424,Stationery,BuildPro,Warehouse-A,360,87,449.2,595.02,2026-02-06,Active
1425,SKU-0425,Hammer 425,Electronics,BuildPro,Warehouse-D,323,22,79.28,101.81,2025-08-06,Active
1426,SKU-0426,Safety Gloves 426,Tools,FurniCo,Warehouse-A,924,80,4.38,6.19,2025-12-10,Active
1427,SKU-0427,Safety Gloves 427,Furniture,BuildPro,Warehouse-E,931,23,308.06,491.42,2025-11-15,Active
1428,SKU-0428,Office Chair 428,Electronics,PaperPlus,Warehouse-C,84,58,141.39,210.44,2026-03-05,Active
1429,SKU-0429,Wireless Mouse 429,Electronics,AutoParts Ltd,Warehouse-C,238,55,169.53,334.39,2025-11-18,Active
1430,SKU-0430,Speaker 430,Food,BuildPro,Warehouse-D,851,80,129.07,192.64,2025-06-02,Active
1431,SKU-0431,Headphones 431,Stationery,BuildPro,Warehouse-A,204,35,161.98,398.59,2026-03-06,Active
1432,SKU-0432,Notebook 432,Clothing,AutoParts Ltd,Warehouse-A,117,60,498.45,912.33,2025-09-23,Active
1433,SKU-0433,Car Battery 433,Tools,Global Traders,Warehouse-A,293,58,423.62,740.69,2026-05-13,Active
1434,SKU-0434,Car Battery 434,Furniture,PaperPlus,Warehouse-C,656,75,399.72,996.13,2025-04-26,Active
1435,SKU-0435,Hammer 435,Clothing,AutoParts Ltd,Warehouse-B,149,95,428.32,714.97,2025-06-18,Active
1436,SKU-0436,Coffee Beans 436,Food,HealthSupply,Warehouse-A,557,91,11.85,21.62,2026-04-17,Active
1437,SKU-0437,Medical Mask 437,Medical,PaperPlus,Warehouse-D,423,86,304.35,475.87,2026-03-22,Active
1438,SKU-0438,USB Hub 438,Automotive,TechSource,Warehouse-A,922,82,65.77,99.71,2026-02-25,Active
1439,SKU-0439,Speaker 439,Stationery,AutoParts Ltd,Warehouse-A,2,28,182.86,455.5,2025-10-10,Low Stock
1440,SKU-0440,Tool Box 440,Stationery,BuildPro,Warehouse-B,4,71,181.92,298.73,2025-11-18,Low Stock
1441,SKU-0441,Printer Paper 441,Clothing,SafeWear,Warehouse-D,369,86,455.69,741.04,2026-03-12,Active
1442,SKU-0442,Mechanical Keyboard 442,Medical,HealthSupply,Warehouse-C,193,17,118.5,197.25,2025-02-08,Active
1443,SKU-0443,Wireless Mouse 443,Stationery,HealthSupply,Warehouse-D,464,58,462.57,1058.6,2026-05-31,Active
1444,SKU-0444,Coffee Beans 444,Stationery,AutoParts Ltd,Warehouse-C,176,24,207.76,408.06,2025-04-25,Active
1445,SKU-0445,Safety Gloves 445,Furniture,PaperPlus,Warehouse-E,102,85,399.47,493.69,2025-08-28,Active
1446,SKU-0446,Wireless Mouse 446,Automotive,TechSource,Warehouse-C,401,82,176.9,396.27,2025-12-18,Active
1447,SKU-0447,Medical Mask 447,Stationery,TechSource,Warehouse-E,662,56,11.93,21.39,2025-11-08,Active
1448,SKU-0448,Desk Lamp 448,Electronics,FurniCo,Warehouse-C,766,12,80.44,162.56,2025-06-15,Active
1449,SKU-0449,Printer Paper 449,Medical,FurniCo,Warehouse-C,569,11,361.15,744.17,2025-04-01,Active
1450,SKU-0450,Hammer 450,Medical,Global Traders,Warehouse-E,665,23,154.42,302.27,2025-04-22,Active
1451,SKU-0451,Headphones 451,Furniture,FurniCo,Warehouse-B,991,78,149.29,294.15,2025-08-06,Active
1452,SKU-0452,Wireless Mouse 452,Stationery,FurniCo,Warehouse-A,492,88,47.33,72.34,2025-08-09,Active
1453,SKU-0453,Mechanical Keyboard 453,Medical,FurniCo,Warehouse-A,896,81,337.91,518.31,2025-12-01,Active
1454,SKU-0454,Jacket 454,Tools,Global Traders,Warehouse-E,546,64,28.39,59.78,2025-06-22,Active
1455,SKU-0455,Notebook 455,Food,TechSource,Warehouse-B,59,16,210.64,385.58,2026-01-23,Active
1456,SKU-0456,Jacket 456,Clothing,HealthSupply,Warehouse-E,841,35,14.85,17.96,2025-09-28,Active
1457,SKU-0457,Wireless Mouse 457,Stationery,AutoParts Ltd,Warehouse-B,170,45,329.47,699.73,2026-02-17,Active
1458,SKU-0458,Jacket 458,Tools,TechSource,Warehouse-A,927,40,398.76,881.84,2025-02-17,Active
1459,SKU-0459,Coffee Beans 459,Automotive,Global Traders,Warehouse-D,30,94,386.15,939.34,2025-12-11,Low Stock
1460,SKU-0460,First Aid Kit 460,Clothing,AutoParts Ltd,Warehouse-B,713,16,450.94,995.34,2025-06-16,Active
1461,SKU-0461,Tool Box 461,Medical,HealthSupply,Warehouse-E,518,34,237.65,433.09,2025-05-29,Active
1462,SKU-0462,Car Battery 462,Automotive,PaperPlus,Warehouse-B,628,50,230.63,360.58,2025-04-09,Active
